cod_municipio,mun,prov_mun,ccaa_mun,pob,lat,lon,tipo,nombre_centro,mun_centro,lat_centro,lon_centro,prov_centro
34081,Guaza de Campos,Palencia,Castilla y León,58,42.1281328568954,-4.90357706893441,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34082,Hérmedes de Cerrato,Palencia,Castilla y León,78,41.8178980792235,-4.17275023358133,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34083,Herrera de Pisuerga,Palencia,Castilla y León,1889,42.5485624678833,-4.31088542502169,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34084,Herrera de Valdecañas,Palencia,Castilla y León,154,42.0422759764886,-4.20456347326214,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34086,Hontoria de Cerrato,Palencia,Castilla y León,102,41.9120168057602,-4.4168404885888,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34087,Hornillos de Cerrato,Palencia,Castilla y León,143,41.9943262507052,-4.25838490550344,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34088,Husillos,Palencia,Castilla y León,358,42.0921672031389,-4.53807036662836,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34089,Itero de la Vega,Palencia,Castilla y León,152,42.2901921206756,-4.27895648129776,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34091,Lagartos,Palencia,Castilla y León,128,42.4062062661061,-4.88624473403295,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34092,Lantadilla,Palencia,Castilla y León,284,42.3318910489764,-4.30224327522749,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34093,La Vid de Ojeda,Palencia,Castilla y León,88,42.6562527206569,-4.39378668760048,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34094,Ledigos,Palencia,Castilla y León,65,42.368001008897,-4.84482102164062,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34096,Lomas,Palencia,Castilla y León,45,42.2725165786796,-4.55409582148953,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34098,Magaz de Pisuerga,Palencia,Castilla y León,1024,41.9877099604302,-4.44700027410711,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34099,Manquillos,Palencia,Castilla y León,61,42.2132314314513,-4.56465065184194,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34100,Mantinos,Palencia,Castilla y León,140,42.7563312594768,-4.85722904160264,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de León,León,42.61881729383817,-5.572387515523911,Palencia
34101,Marcilla de Campos,Palencia,Castilla y León,45,42.323468251569,-4.39887315729147,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34102,Mazariegos,Palencia,Castilla y León,217,42.0417166712347,-4.70937882710424,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34103,Mazuecos de Valdeginate,Palencia,Castilla y León,93,42.1686459735952,-4.84015625285441,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34104,Melgar de Yuso,Palencia,Castilla y León,254,42.2492360599137,-4.26597585693984,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34106,Meneses de Campos,Palencia,Castilla y León,120,41.9496172994747,-4.91531536396125,Rehabilitación y fisioterapia,Hospital Clinico Universitario de Valladolid,Valladolid,41.65630684353768,-4.71963062321253,Palencia
34107,Micieces de Ojeda,Palencia,Castilla y León,71,42.6847196564324,-4.4681956977551,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34108,Monzón de Campos,Palencia,Castilla y León,596,42.1043878753104,-4.46868671131637,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34109,Moratinos,Palencia,Castilla y León,63,42.3544713292891,-4.93569057916604,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34110,Mudá,Palencia,Castilla y León,81,42.8781418137129,-4.39933800557354,Rehabilitación y fisioterapia,Hospital Universitario de Burgos (Complejo Asistencial Univer. de Burgos),Burgos,42.36208126132704,-3.684965101990025,Palencia
34112,Nogal de las Huertas,Palencia,Castilla y León,39,42.3891878267872,-4.63371948041461,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34113,Olea de Boedo,Palencia,Castilla y León,41,42.608285853586104,-4.4635113922128,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34114,Olmos de Ojeda,Palencia,Castilla y León,187,42.7335883418056,-4.46636988883471,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34116,Osornillo,Palencia,Castilla y León,56,42.3674175456409,-4.30769356412915,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34120,Palencia,Palencia,Castilla y León,77090,41.9832524527871,-4.56515549883268,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34121,Palenzuela,Palencia,Castilla y León,214,42.0278997070528,-4.09036398905029,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34122,Páramo de Boedo,Palencia,Castilla y León,106,42.5902480453335,-4.39084183715707,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34123,Paredes de Nava,Palencia,Castilla y León,1875,42.1681739209318,-4.69138223290455,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34124,Payo de Ojeda,Palencia,Castilla y León,63,42.7284968432492,-4.49700632487975,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34125,Pedraza de Campos,Palencia,Castilla y León,74,41.9714944743082,-4.71697992634625,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34126,Pedrosa de la Vega,Palencia,Castilla y León,288,42.478815327635,-4.74777850718399,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34127,Perales,Palencia,Castilla y León,91,42.1784396280674,-4.59115427087899,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34129,Pino del Río,Palencia,Castilla y León,174,42.6413302562372,-4.80092122727335,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34130,Piña de Campos,Palencia,Castilla y León,203,42.2157912683266,-4.43978871789136,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34131,Población de Arroyo,Palencia,Castilla y León,56,42.3258722118894,-4.8772373229763,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34132,Población de Campos,Palencia,Castilla y León,135,42.265073426288,-4.45713500713177,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34133,Población de Cerrato,Palencia,Castilla y León,112,41.7910904658557,-4.43185260836817,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34134,Polentinos,Palencia,Castilla y León,44,42.9418652148302,-4.54760004291658,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34135,Pomar de Valdivia,Palencia,Castilla y León,475,42.777235916327,-4.16950435656609,Rehabilitación y fisioterapia,Hospital Universitario de Burgos (Complejo Asistencial Univer. de Burgos),Burgos,42.36208126132704,-3.684965101990025,Palencia
34136,Poza de la Vega,Palencia,Castilla y León,175,42.5790219977396,-4.82158789921764,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34137,Pozo de Urama,Palencia,Castilla y León,21,42.2578836264605,-4.89992960288651,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34139,Prádanos de Ojeda,Palencia,Castilla y León,185,42.6722167142155,-4.3530314602634,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34140,La Puebla de Valdavia,Palencia,Castilla y León,92,42.6886776276798,-4.59385929896434,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34141,Quintana del Puente,Palencia,Castilla y León,290,42.0917622082434,-4.20323621825908,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34143,Quintanilla de Onsoña,Palencia,Castilla y León,179,42.4748163678049,-4.66401139863299,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34146,Reinoso de Cerrato,Palencia,Castilla y León,58,41.9603397468344,-4.38566448079943,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34147,Renedo de la Vega,Palencia,Castilla y León,191,42.4372779051507,-4.70675789634594,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34149,Requena de Campos,Palencia,Castilla y León,22,42.3067346622299,-4.34084566403878,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34151,Respenda de la Peña,Palencia,Castilla y León,147,42.740468399312,-4.70321106557392,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34152,Revenga de Campos,Palencia,Castilla y León,147,42.2631595305461,-4.50354018512049,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34154,Revilla de Collazos,Palencia,Castilla y León,79,42.6354224445346,-4.52233258892735,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34155,Ribas de Campos,Palencia,Castilla y León,137,42.1504324075682,-4.52072357828506,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34156,Riberos de la Cueza,Palencia,Castilla y León,54,42.282936558734,-4.71296141074828,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34157,Saldaña,Palencia,Castilla y León,2950,42.5590618583103,-4.7034162499703704,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34158,Salinas de Pisuerga,Palencia,Castilla y León,311,42.8517730665872,-4.36930701155221,Rehabilitación y fisioterapia,Hospital Universitario de Burgos (Complejo Asistencial Univer. de Burgos),Burgos,42.36208126132704,-3.684965101990025,Palencia
34159,San Cebrián de Campos,Palencia,Castilla y León,413,42.1995241191012,-4.5262205348475,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34160,San Cebrián de Mudá,Palencia,Castilla y León,154,42.9085626124822,-4.38525208931693,Rehabilitación y fisioterapia,Hospital Universitario de Burgos (Complejo Asistencial Univer. de Burgos),Burgos,42.36208126132704,-3.684965101990025,Palencia
34161,San Cristóbal de Boedo,Palencia,Castilla y León,23,42.5406209993762,-4.35047439744226,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34163,San Mamés de Campos,Palencia,Castilla y León,49,42.3574073212078,-4.54538487115615,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34165,San Román de la Cuba,Palencia,Castilla y León,62,42.2650092531796,-4.85446452750736,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34167,Santa Cecilia del Alcor,Palencia,Castilla y León,107,41.9240093148317,-4.66328240575777,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
34168,Santa Cruz de Boedo,Palencia,Castilla y León,49,42.5154253057227,-4.34872012545504,Rehabilitación y fisioterapia,Complejo Asistencial Universitario de Palencia,Palencia,42.00129651520501,-4.539441742257816,Palencia
